>>Fatty acid metabolism_KEGG
MGST1	-2.1385453276
UGT1A6	-0.9858403418
MGST1	-1.7625849294
GSTA2	-2.4960266021
CYP3A7	-0.9784448341
AKR1C2	1.2193211764
>>Tryptophan metabolism_KEGG
CYP2E1	-3.7282473987
CYP2A6	-5.1263044498
CYP19A1	-1.3777426226
SDS	-3.536634877
ABP1	-1.8875672838
MAOB	-0.6538041998
ALDH2	-2.031472684
GCDH	-2.2458293888
KYNU	-1.7555556991
CYP2J2	-1.9038801742
AOX1	-3.1421731504
AOX1	-3.2980332231
EHHADH	-2.8621247352
KMO	-3.7575510966
KMO	-3.6367990736
DDC	-1.5019811116
ALDH3A1	2.8019316774
HAAO	-2.9147041676
SDS	-4.7216414485
CYP1A1	-3.0728229568
TDO2	-3.1467185405
CYP3A4	-3.9394906126
CYP3A4	-3.7141705589
CYP2A7P1 /// CYP2B6	-3.8456271607
CYP2A6	-6.5040666175
CYP2D6	-2.551207979
CYP1A2	-5.090863222
CYP1A2	-7.1280505422
CYP2A6 /// CYP2A7 /// CYP2A7P1 /// CYP2A13	-4.8270652639
CYP2C18	-2.9081255264
CYP2C8	-4.249741995
CYP3A4	-4.944955656
GCDH	-2.2333221861
CYP2E1	-3.0516127119
CYP2E1	-3.8449335577
KMO	-3.8066006345
CYP2A6	-5.2833382238
CYP3A7	-2.0847740045
CYP2A6	-5.3759358003
DDC	-0.5185191342
CYP2C9	-1.7690031966
CYP2C9	-3.6607395158
CYP2C18	-3.0248345973
ABP1	-1.6494915268
CYP2D6	-1.4050266213
CYP2C19 /// CYP2C9	-3.5268886115
CYP2C19	-3.6355379111
CYP2C9	-3.814619931
CYP2A7P1 /// CYP2B6	-3.2910944033
KYNU	-1.962138678
CYP2C9	-3.7929355124
CYP2C8	-1.3900325035
CYP2C9	-3.6227117464
CYP2E1	-2.3858899676
INMT	-3.2348233054
ACMSD	-2.9618433978
TDO2	-2.2334061764
CYP3A4	-2.176878131
DDC	-2.1649360753
CAT	-1.0816663527
ABP1	-1.303960603
CYP3A7	-0.9784448341
>>Calcium signaling pathway_KEGG
TNK2	0.8293024669
TYRO3	1.0758604119
FGFR2	1.037872941
PPM1E	1.5617299153
PPP2R2C	-0.1185727879
SRC	0.8332865206
DUSP1	-2.3274642634
DUSP1	-2.1495569207
PTK2B	-1.3862614988
PDGFRA	-2.7754408874
IGF1R	0.8646480555
IGF1R	0.78079842
FGFR2	-1.3559934593
FGFR2	-1.1305386892
PLCB4	1.9280414012
PLCB4	1.5550550514
DUSP4	2.1258487326
FGFR3	1.6823024639
PPP1R1A	-2.9283318024
DUSP9	3.1438576493
PPM1E	1.2482053876
EPHA3	-0.8809994396
PPEF1	1.0261460959
FGFR2	1.08860997
PPIL2	2.3524424287
CAMK2B	-1.9010130208
FLT1	2.2573590956
EPHB1	-1.9530293121
EPHA3	-0.7304128162
EPHB2	1.6282571475
FGFR2	0.2988520913
PDGFRA	-1.7972136837
PLCB1	2.1399934608
ADCY2	0.6202810295
PLCB1	1.8337974588
CAMK2B	-1.7673900356
SAC	-1.1401244944
NTRK2	-1.3352397264
PDGFRA /// TRIM6-TRIM34	-0.4188349425
ADCY9	1.0823923564
PLCB1	2.1349361096
ATP2B3	-0.9158488474
LTK	-2.2897602135
SRC	1.6021780319
NTRK2	-2.6563161163
PPP1R1B	1.9771435854
ADCY1	-1.7740501518
PTK2	1.5198935035
ADCY1	-2.7131191612
PPP1R1A	-2.0535032528
IGF1R	-0.7146944874
EPHA5	-0.8810984894
EPHA4	-2.0589895355
MUSK	-1.2538195374
EPHA5	2.2026840958
PTK2	1.3340391649
HCK	-0.6490644739
>>Epithelial cell signaling in Helicobacter pylori_KEGG
TNK2	0.8293024669
CDC25A	2.3974125234
TYRO3	1.0758604119
FGFR2	1.037872941
SRC	0.8332865206
PTPRD	-1.5574899832
PTPRK	-0.6147599768
ATP5A1	-1.7835598292
DUSP1	-2.3274642634
DUSP1	-2.1495569207
PTK2B	-1.3862614988
PDGFRA	-2.7754408874
IGF1R	0.8646480555
IGF1R	0.78079842
FGFR2	-1.3559934593
FGFR2	-1.1305386892
PLCB4	1.9280414012
PLCB4	1.5550550514
DUSP4	2.1258487326
FGFR3	1.6823024639
CDC25A	1.6270894415
CDC25C	2.9902823861
DUSP9	3.1438576493
EPHA3	-0.8809994396
FGFR2	1.08860997
FLT1	2.2573590956
PTPRR	1.5229825978
EPHB1	-1.9530293121
EPHA3	-0.7304128162
EPHB2	1.6282571475
FGFR2	0.2988520913
PDGFRA	-1.7972136837
PLCB1	2.1399934608
PLCB1	1.8337974588
NTRK2	-1.3352397264
PDGFRA /// TRIM6-TRIM34	-0.4188349425
PLCB1	2.1349361096
CDC25C	3.0705348796
LTK	-2.2897602135
SRC	1.6021780319
NTRK2	-2.6563161163
PTPDC1	2.339489634
PTPRM	-0.3315707678
PTK2	1.5198935035
IGF1R	-0.7146944874
EPHA5	-0.8810984894
EPHA4	-2.0589895355
PTPDC1	1.7103660045
MUSK	-1.2538195374
EPHA5	2.2026840958
PTK2	1.3340391649
HCK	-0.6490644739
>>Arachidonic acid metabolism_KEGG
CYP2E1	-3.7282473987
CYP2A6	-5.1263044498
CYP19A1	-1.3777426226
CYP4A11	-3.3104240555
CYP4A11	-3.5272635699
PTGS2	-2.3551277053
PLA2G2A	-2.0651911452
PTGS2	-2.7781099898
CYP2J2	-1.9038801742
CYP1A1	-3.0728229568
CYP3A4	-3.9394906126
CYP3A4	-3.7141705589
CYP4F3 /// CYP4F2	-2.562901234
CYP4F3	-3.2193394977
CYP2A7P1 /// CYP2B6	-3.8456271607
CYP2A6	-6.5040666175
CYP4A11	-3.9143380708
CYP2D6	-2.551207979
CYP1A2	-5.090863222
CYP1A2	-7.1280505422
CYP2A6 /// CYP2A7 /// CYP2A7P1 /// CYP2A13	-4.8270652639
CYP2C18	-2.9081255264
PTGIS	-1.7763916523
CYP2C8	-4.249741995
CYP3A4	-4.944955656
CYP2E1	-3.0516127119
CYP2E1	-3.8449335577
CYP4F2	-3.5981838401
CYP4A11	-4.3340971188
CYP2A6	-5.2833382238
CYP3A7	-2.0847740045
CYP2A6	-5.3759358003
CYP2C9	-1.7690031966
CYP2C9	-3.6607395158
CYP2C18	-3.0248345973
CYP2D6	-1.4050266213
PLA2G5	-2.4710303989
CYP2C19 /// CYP2C9	-3.5268886115
CYP2C19	-3.6355379111
CYP2C9	-3.814619931
CYP2A7P1 /// CYP2B6	-3.2910944033
CYP4A11 /// CYP4A22 /// LOC654164	-4.4562027556
CYP2C9	-3.7929355124
CYP2C8	-1.3900325035
CYP2C9	-3.6227117464
CYP2E1	-2.3858899676
CYP3A4	-2.176878131
GPX2	0.8009778558
CYP3A7	-0.9784448341
>>gamma-Hexachlorocyclohexane degradation_KEGG
CYP2E1	-3.7282473987
CYP2A6	-5.1263044498
CYP19A1	-1.3777426226
ALPL	-2.5808293985
ACPP	-1.5708436379
CYP2J2	-1.9038801742
CYP1A1	-3.0728229568
CYP3A4	-3.9394906126
CYP3A4	-3.7141705589
PON1	-2.9959324431
PON1	-3.186218955
CYP2A7P1 /// CYP2B6	-3.8456271607
CYP2A6	-6.5040666175
CYP2D6	-2.551207979
CYP1A2	-5.090863222
CYP1A2	-7.1280505422
CYP2A6 /// CYP2A7 /// CYP2A7P1 /// CYP2A13	-4.8270652639
CYP2C18	-2.9081255264
CYP2C8	-4.249741995
CYP3A4	-4.944955656
CYP2E1	-3.0516127119
CYP2E1	-3.8449335577
CYP2A6	-5.2833382238
CYP3A7	-2.0847740045
PON3	-3.2583075857
CYP2A6	-5.3759358003
CYP2C9	-1.7690031966
CYP2C9	-3.6607395158
CYP2C18	-3.0248345973
ALPL	-2.2476064974
CYP2D6	-1.4050266213
CYP2C19 /// CYP2C9	-3.5268886115
CYP2C19	-3.6355379111
CYP2C9	-3.814619931
CYP2A7P1 /// CYP2B6	-3.2910944033
CYP2C9	-3.7929355124
CYP2C8	-1.3900325035
CYP2C9	-3.6227117464
CYP2E1	-2.3858899676
CYP3A4	-2.176878131
CYP3A7	-0.9784448341
>>Linoleic acid metabolism_KEGG
CYP2E1	-3.7282473987
CYP2A6	-5.1263044498
CYP19A1	-1.3777426226
PLA2G2A	-2.0651911452
CYP2J2	-1.9038801742
CYP1A1	-3.0728229568
CYP3A4	-3.9394906126
CYP3A4	-3.7141705589
CYP2A7P1 /// CYP2B6	-3.8456271607
CYP2A6	-6.5040666175
CYP2D6	-2.551207979
CYP1A2	-5.090863222
CYP1A2	-7.1280505422
CYP2A6 /// CYP2A7 /// CYP2A7P1 /// CYP2A13	-4.8270652639
CYP2C18	-2.9081255264
CYP2C8	-4.249741995
CYP3A4	-4.944955656
CYP2E1	-3.0516127119
CYP2E1	-3.8449335577
CYP2A6	-5.2833382238
CYP3A7	-2.0847740045
CYP2A6	-5.3759358003
CYP2C9	-1.7690031966
CYP2C9	-3.6607395158
CYP2C18	-3.0248345973
CYP2D6	-1.4050266213
PLA2G5	-2.4710303989
CYP2C19 /// CYP2C9	-3.5268886115
CYP2C19	-3.6355379111
CYP2C9	-3.814619931
CYP2A7P1 /// CYP2B6	-3.2910944033
CYP2C9	-3.7929355124
CYP2C8	-1.3900325035
CYP2C9	-3.6227117464
CYP2E1	-2.3858899676
CYP3A4	-2.176878131
CYP3A7	-0.9784448341
>>PPAR signaling pathway_KEGG
CYP4A11	-3.3104240555
CYP4A11	-3.5272635699
SDS	-3.536634877
ACSL4	1.549234919
ACSL4	2.337435957
ACSL4	2.2239482037
ACSL1	-2.2938833337
ACAA2	-2.2001792423
ACAA1	-1.7470223729
ACSL4	3.1277591904
ACADM	-1.5394120908
PCK2	-2.4854520495
LPL	2.2207435443
CYP27A1	-2.29994163
MMP1	2.2853044017
EHHADH	-2.8621247352
ACADSB	-2.4366573365
ACOX2	-1.7992953261
SDS	-4.7216414485
ACADL	-3.4222945457
ACADL	-3.6930816969
ACSL1	-2.6435574053
CYP7A1	-2.3299378667
CYP4A11	-3.9143380708
PCK1	-4.953551072
ACOX1	-1.7110076405
CYP4A11	-4.3340971188
ACAA1	-2.0955407901
CYP4A11 /// CYP4A22 /// LOC654164	-4.4562027556
ACSL5	-1.3448715051
RP6-213H19.1	1.2407117456
ACADSB	-2.5050540829
ACOX1	-1.8350584672
>>Glycolysis / Gluconeogenesis_KEGG
G6PC	-2.6306718564
ALDOA	1.5872088138
PFKP	2.2289642749
ALDH2	-2.031472684
PGM1	-1.9930774106
HK2	1.2068779015
ENO3	-2.3800940626
ALDOB	-5.086835823
ALDOB	-3.130785219
ALDH3A1	2.8019316774
PGAM2	3.0605390644
HK3	-2.6402886922
ADH1A /// ADH1B /// ADH1C	-4.5090251774
G6PC	-3.5937510972
ADH6	-2.435684346
ADH1A	-3.9147765851
PKLR	-1.5277559935
ADH1B	-3.2167147273
ADH1B	-2.9329527
ADH1A /// ADH1B /// ADH1C	-5.1142012094
FBP1	-3.440364106
GCK	-2.3894049184
ALDOB	-2.9217287567
ADH6	-2.8783542518
ALDOB	-3.287454364
PGK1	1.5854748705
ADH4	-4.2219348359
ADHFE1	-2.1110077535
ADH4	-2.505593216
ADH4	-5.0107540221
ADH4	-2.0052225001
ALDOA	1.8838964421
ALDOB	-1.8357984189
>>Tyrosine metabolism_KEGG
TAT	-4.2703195743
ABP1	-1.8875672838
MAOB	-0.6538041998
GOT1	-2.7866204522
FAH	-1.824110786
AOX1	-3.1421731504
AOX1	-3.2980332231
HGD /// LOC642252	-2.1258431434
DDC	-1.5019811116
ALDH3A1	2.8019316774
HPD	-4.4549195761
ADH1A /// ADH1B /// ADH1C	-4.5090251774
DBH	-4.1063520135
TAT	-3.470133376
ADH6	-2.435684346
ADH1A	-3.9147765851
GSTZ1	-3.0640789365
ADH1B	-3.2167147273
ADH1B	-2.9329527
ADH1A /// ADH1B /// ADH1C	-5.1142012094
ADH6	-2.8783542518
HGD /// LOC642252	-1.8225904531
DDC	-0.5185191342
TAT	-3.0523751649
ABP1	-1.6494915268
DCT	-0.5749329956
ADH4	-4.2219348359
ADHFE1	-2.1110077535
ADH4	-2.505593216
ADH4	-5.0107540221
ADH4	-2.0052225001
DDC	-2.1649360753
HGD /// LOC642252	-1.5912325367
ABP1	-1.303960603
>>Bile acid biosynthesis_KEGG
CEL	4.1406719651
ALDH2	-2.031472684
ACAA2	-2.2001792423
ACAA1	-1.7470223729
CYP27A1	-2.29994163
SRD5A1	-1.6785940349
ALDH3A1	2.8019316774
CEL	2.8149867054
CYP3A4	-3.9394906126
CYP3A4	-3.7141705589
ADH1A /// ADH1B /// ADH1C	-4.5090251774
BAAT	-2.4613777415
SRD5A2	-4.0722000074
AKR1D1	-4.1730468444
CYP7A1	-2.3299378667
ADH6	-2.435684346
ADH1A	-3.9147765851
CYP3A4	-4.944955656
ADH1B	-3.2167147273
ADH1B	-2.9329527
ADH1A /// ADH1B /// ADH1C	-5.1142012094
AKR1C4	-3.0095690035
SOAT2	1.0943706798
SRD5A1	-1.6917204455
ADH6	-2.8783542518
ACAA1	-2.0955407901
ADH4	-4.2219348359
ADHFE1	-2.1110077535
ADH4	-2.505593216
ADH4	-5.0107540221
ADH4	-2.0052225001
CYP3A4	-2.176878131
>>Glycine, serine and threonine metabolism_KEGG
GAMT /// UTRN	-2.1385934542
CBS	-2.4292043955
ABP1	-1.8875672838
MAOB	-0.6538041998
PHGDH	-1.8213026362
GCAT	-1.6580965607
GAMT	-2.1448910227
CTH	-3.6630880922
BHMT	-3.856344586
DAO	-2.291568209
AGXT	-1.5884168273
PEMT	-2.0283343788
SARDH	-1.9491606043
SHMT1	-2.9074016979
SARDH	-2.284384279
AGXT	-3.5472701247
AGXT	-3.1113970921
SARDH	-2.3290544093
SARDH	-2.1659338672
CBS	-2.4580095678
ABP1	-1.6494915268
CTH	-3.6134558025
SHMT1	-2.4432139507
AGXT2	-3.4176809938
BHMT	-2.3355025563
DMGDH	-2.6950908451
SARDH	-0.7527514854
DMGDH	-3.1698710385
ABP1	-1.303960603
>>Glycerolipid metabolism_KEGG
CEL	4.1406719651
DGKE	1.2680294292
ALDH2	-2.031472684
LPL	2.2207435443
ALDH3A1	2.8019316774
CEL	2.8149867054
PNLIP	-1.5079496822
ADH1A /// ADH1B /// ADH1C	-4.5090251774
LIPC	-2.7423775776
ADH6	-2.435684346
ADH1A	-3.9147765851
PPAP2C	2.4371671847
ADH1B	-3.2167147273
ADH1B	-2.9329527
ADH1A /// ADH1B /// ADH1C	-5.1142012094
ADH6	-2.8783542518
DAK	-2.2419140501
LIPG	-2.2503682323
ADH4	-4.2219348359
ADHFE1	-2.1110077535
AGPAT4	1.7307753985
ADH4	-2.505593216
ADH4	-5.0107540221
ADH4	-2.0052225001
LIPC	-1.3431705792
DGKH	1.0410520842
DAK	-2.1755570012
>>Valine, leucine and isoleucine degradation_KEGG
SDS	-3.536634877
ALDH2	-2.031472684
ACAA2	-2.2001792423
ACAA1	-1.7470223729
ACADS	-1.875984993
ACADM	-1.5394120908
HMGCL	-1.6426760137
MUT	-1.7212725828
ALDH6A1	-3.2855175466
ALDH6A1	-2.2453496424
AOX1	-3.1421731504
AOX1	-3.2980332231
EHHADH	-2.8621247352
ACADSB	-2.4366573365
ALDH3A1	2.8019316774
SDS	-4.7216414485
ACADL	-3.4222945457
ACADL	-3.6930816969
ACAA1	-2.0955407901
BCAT1	1.4513616805
BCAT1	2.7254396775
ALDH6A1	-2.3692340017
ALDH6A1	-1.9126014672
ALDH6A1	-2.4733818376
IVD	-1.6222695873
ACADSB	-2.5050540829
BCKDHB	-1.8685779433
>>beta-Alanine metabolism_KEGG
SDS	-3.536634877
ABP1	-1.8875672838
DPYD	-2.2341348641
ALDH2	-2.031472684
ACADM	-1.5394120908
EHHADH	-2.8621247352
GAD1	1.3920647381
ACADSB	-2.4366573365
ALDH3A1	2.8019316774
SDS	-4.7216414485
DPYS	-2.8409686296
ACADL	-3.4222945457
ACADL	-3.6930816969
GAD1 /// LASS6	1.2043769732
ABAT	-2.1580176976
ABAT	-2.3834280274
GAD2	-1.22914965
ABP1	-1.6494915268
UPB1	-3.8581045956
CNDP1	-5.090255473
UPB1	-1.5551606541
UPB1	-4.2250940851
ACADSB	-2.5050540829
UPB1	-3.4896994241
DPYS	-1.9558265456
ABP1	-1.303960603
>>Starch and sucrose metabolism_KEGG
G6PC	-2.6306718564
UCHL1	1.719534827
PYGB	2.243080548
PGM1	-1.9930774106
HK2	1.2068779015
UGT1A4	-2.933312687
HK3	-2.6402886922
UGT1A6	-3.228463955
UGT2B4	-2.291528208
G6PC	-3.5937510972
UGT1A4	-3.0044645337
UGT2B15	-3.4761516882
AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B /// LOC647537 /// LOC648759	-0.9568008321
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1330927592
GCK	-2.3894049184
GYS2	-6.2683683837
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1909149085
UGT2B15	-3.3529678899
UGT2B15	-1.3339110737
GBA3	-4.2778851549
UGT1A8 /// UGT1A9	-3.4465974545
GBA3	-4.4187406477
UGT2B4	-1.6508680068
UGT1A6	-0.9858403418
AMY1A	0.7117262639
GBA3	-1.3997567226
>>Androgen and estrogen metabolism_KEGG
ARSB	-1.5241783507
UGT1A4	-2.933312687
SRD5A1	-1.6785940349
HSD11B1	-3.7340493856
UGT1A6	-3.228463955
SULT2A1	-3.2729959899
SULT2A1	-2.746521502
UGT2B4	-2.291528208
SRD5A2	-4.0722000074
AKR1D1	-4.1730468444
UGT1A4	-3.0044645337
UGT2B15	-3.4761516882
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1330927592
AKR1C4	-3.0095690035
SRD5A1	-1.6917204455
CYP11B1	1.0067315569
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1909149085
UGT2B15	-3.3529678899
UGT2B15	-1.3339110737
SULT1E1	-2.7899028642
UGT1A8 /// UGT1A9	-3.4465974545
SULT1E1	-2.535993778
UGT2B4	-1.6508680068
UGT1A6	-0.9858403418
HSD3B1	-0.8342490855
>>Nitrogen metabolism_KEGG
CA8	-0.2920265465
GLS2	-2.7323078616
GLS2	-5.5318248763
GLS2	-3.0682442105
CA12	3.2991676833
CA12	1.2599624938
CA3	-1.6137484037
CPS1	-3.29256084
ASNS	2.0826926714
CA9	1.3657568357
GLS2	-5.0944177649
CTH	-3.6630880922
HAL	-3.3140177241
CA5A	-2.408627357
CA2	-1.6866957551
CA5B	1.7910072654
CA12	1.6701723269
CTH	-3.6134558025
CPS1	-3.4034935132
GLS	1.6205018723
HAL	-1.6698851274
CPS1	0.5507203057
GLS	-0.2240763863
>>B cell receptor signaling pathway_KEGG
CDC25A	2.3974125234
PPM1E	1.5617299153
PPP2R2C	-0.1185727879
PTPRD	-1.5574899832
PTPRK	-0.6147599768
DUSP1	-2.3274642634
DUSP1	-2.1495569207
DUSP4	2.1258487326
CDC25A	1.6270894415
CDC25C	2.9902823861
PPP1R1A	-2.9283318024
DUSP9	3.1438576493
PPM1E	1.2482053876
PPEF1	1.0261460959
PTPRR	1.5229825978
CDC25C	3.0705348796
RP6-213H19.1	1.2407117456
PPP1R1B	1.9771435854
PTPDC1	2.339489634
PTPRM	-0.3315707678
PPP1R1A	-2.0535032528
PTPDC1	1.7103660045
>>Complement and coagulation cascades_KEGG
C2	-2.4533917611
C1S	-1.8797179911
F11	-3.1569275989
F11	-2.6077000774
F11	-2.8080055048
F13A1	1.9722689341
F12	-2.8096597109
PROC	-2.3795328667
F11	-3.2758571927
F9	-4.3946347957
F7	-2.1684109398
F13B	-2.5754518508
C1S	-2.0421569057
F13B	-1.4055072913
PLG	-3.1310741235
LPA /// PLG	-3.1438071306
CFB	-1.2266229897
C1R /// LOC643676	-2.3173518836
F13B /// IFI6 /// IGH@ /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IL8 /// SIX6 /// RAC1 /// EXOC7 /// ZCWPW2	-1.2061624955
TGM2	-1.2960508504
TGM4	-1.3690775454
PLG	-3.0644394672
>>Propanoate metabolism_KEGG
SDS	-3.536634877
ACACA	1.7881130827
ALDH2	-2.031472684
ACADM	-1.5394120908
MUT	-1.7212725828
ALDH6A1	-3.2855175466
ALDH6A1	-2.2453496424
EHHADH	-2.8621247352
ACADSB	-2.4366573365
ALDH3A1	2.8019316774
SDS	-4.7216414485
ACADL	-3.4222945457
ACADL	-3.6930816969
ABAT	-2.1580176976
ABAT	-2.3834280274
ALDH6A1	-2.3692340017
ALDH6A1	-1.9126014672
ALDH6A1	-2.4733818376
ACACB	-2.198694461
ACADSB	-2.5050540829
ACACB	-2.4146618606
ACACB	-2.4738260121
>>T cell receptor signaling pathway_KEGG
CDC25A	2.3974125234
PPM1E	1.5617299153
PPP2R2C	-0.1185727879
PTPRD	-1.5574899832
PTPRK	-0.6147599768
DUSP1	-2.3274642634
DUSP1	-2.1495569207
DUSP4	2.1258487326
CDC25A	1.6270894415
CDC25C	2.9902823861
PPP1R1A	-2.9283318024
DUSP9	3.1438576493
PPM1E	1.2482053876
PPEF1	1.0261460959
PTPRR	1.5229825978
CDC25C	3.0705348796
RP6-213H19.1	1.2407117456
PPP1R1B	1.9771435854
PTPDC1	2.339489634
PTPRM	-0.3315707678
PPP1R1A	-2.0535032528
PTPDC1	1.7103660045
>>Glutamate metabolism_KEGG
GLS2	-2.7323078616
GLS2	-5.5318248763
GLS2	-3.0682442105
GOT1	-2.7866204522
CPS1	-3.29256084
GAD1	1.3920647381
GLS2	-5.0944177649
FMO3	-3.3531977795
GAD1 /// LASS6	1.2043769732
GPT	-1.9633840765
ABAT	-2.1580176976
ABAT	-2.3834280274
GAD2	-1.22914965
CPS1	-3.4034935132
GLS	1.6205018723
GPT2	-2.8118595121
CPS1	0.5507203057
GLS	-0.2240763863
FMO3	-3.1574837611
>>Alanine and aspartate metabolism_KEGG
GOT1	-2.7866204522
PC	-2.1587701655
ASL	-1.7584569964
ASNS	2.0826926714
GAD1	1.3920647381
ASPA	-1.9460158428
GAD1 /// LASS6	1.2043769732
GPT	-1.9633840765
AGXT	-1.5884168273
ASS1	-2.4169494368
ABAT	-2.1580176976
ABAT	-2.3834280274
AGXT	-3.5472701247
AGXT	-3.1113970921
GAD2	-1.22914965
GPT2	-2.8118595121
AGXT2	-3.4176809938
>>Fructose and mannose metabolism_KEGG
ALDOA	1.5872088138
PFKP	2.2289642749
SORD	-1.9681108467
SORD	-2.0982192816
